date,Ex,ExLag1,ExLag2,ExLag3,ExLag4,ExLag5,ExLag6,ExLag7,ExLag8,ExLag9,ExLag10,R1,R1Lag1,R1Lag2,R1Lag3,R1Lag4,R1Lag5,R1Lag6,R1Lag7,R1Lag8,R1Lag9,R1Lag10,R2,R2Lag1,R2Lag2,R2Lag3,R2Lag4,R2Lag5,R2Lag6,R2Lag7,R2Lag8,R2Lag9,R2Lag10
2014-02-01,102.1253,103.76,103.46,100.07,97.77,99.21,97.81,99.67,97.24,100.92,97.76,0.05,0.04,0.07,0.07,0.05,0.02,0.04,0.04,0.05,0.04,0.06,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2014-03-01,102.3395,102.13,103.76,103.46,100.07,97.77,99.21,97.81,99.67,97.24,100.92,0.05,0.05,0.04,0.07,0.07,0.05,0.02,0.04,0.04,0.05,0.04,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2014-04-01,102.4582,102.34,102.13,103.76,103.46,100.07,97.77,99.21,97.81,99.67,97.24,0.03,0.05,0.05,0.04,0.07,0.07,0.05,0.02,0.04,0.04,0.05,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2014-05-01,101.7738,102.46,102.34,102.13,103.76,103.46,100.07,97.77,99.21,97.81,99.67,0.03,0.03,0.05,0.05,0.04,0.07,0.07,0.05,0.02,0.04,0.04,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2014-06-01,102.0629,101.77,102.46,102.34,102.13,103.76,103.46,100.07,97.77,99.21,97.81,0.04,0.03,0.03,0.05,0.05,0.04,0.07,0.07,0.05,0.02,0.04,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2014-07-01,101.7400,102.06,101.77,102.46,102.34,102.13,103.76,103.46,100.07,97.77,99.21,0.03,0.04,0.03,0.03,0.05,0.05,0.04,0.07,0.07,0.05,0.02,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2014-08-01,102.9438,101.74,102.06,101.77,102.46,102.34,102.13,103.76,103.46,100.07,97.77,0.03,0.03,0.04,0.03,0.03,0.05,0.05,0.04,0.07,0.07,0.05,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2014-09-01,107.4257,102.94,101.74,102.06,101.77,102.46,102.34,102.13,103.76,103.46,100.07,0.02,0.03,0.03,0.04,0.03,0.03,0.05,0.05,0.04,0.07,0.07,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2014-10-01,108.0264,107.43,102.94,101.74,102.06,101.77,102.46,102.34,102.13,103.76,103.46,0.02,0.02,0.03,0.03,0.04,0.03,0.03,0.05,0.05,0.04,0.07,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2014-11-01,116.2994,108.03,107.43,102.94,101.74,102.06,101.77,102.46,102.34,102.13,103.76,0.02,0.02,0.02,0.03,0.03,0.04,0.03,0.03,0.05,0.05,0.04,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2014-12-01,119.3233,116.30,108.03,107.43,102.94,101.74,102.06,101.77,102.46,102.34,102.13,0.03,0.02,0.02,0.02,0.03,0.03,0.04,0.03,0.03,0.05,0.05,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2015-01-01,118.2500,119.32,116.30,108.03,107.43,102.94,101.74,102.06,101.77,102.46,102.34,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.04,0.03,0.03,0.05,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2015-02-01,118.7600,118.25,119.32,116.30,108.03,107.43,102.94,101.74,102.06,101.77,102.46,0.02,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.04,0.03,0.03,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2015-03-01,120.3945,118.76,118.25,119.32,116.30,108.03,107.43,102.94,101.74,102.06,101.77,0.03,0.02,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.04,0.03,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2015-04-01,119.5095,120.39,118.76,118.25,119.32,116.30,108.03,107.43,102.94,101.74,102.06,0.02,0.03,0.02,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.04,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2015-05-01,120.7980,119.51,120.39,118.76,118.25,119.32,116.30,108.03,107.43,102.94,101.74,0.02,0.02,0.03,0.02,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2015-06-01,123.7186,120.80,119.51,120.39,118.76,118.25,119.32,116.30,108.03,107.43,102.94,0.02,0.02,0.02,0.03,0.02,0.03,0.03,0.02,0.02,0.02,0.03,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2015-07-01,123.3109,123.72,120.80,119.51,120.39,118.76,118.25,119.32,116.30,108.03,107.43,0.03,0.02,0.02,0.02,0.03,0.02,0.03,0.03,0.02,0.02,0.02,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2015-08-01,123.0038,123.31,123.72,120.80,119.51,120.39,118.76,118.25,119.32,116.30,108.03,0.07,0.03,0.02,0.02,0.02,0.03,0.02,0.03,0.03,0.02,0.02,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2015-09-01,120.1476,123.00,123.31,123.72,120.80,119.51,120.39,118.76,118.25,119.32,116.30,0.02,0.07,0.03,0.02,0.02,0.02,0.03,0.02,0.03,0.03,0.02,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2015-10-01,120.0481,120.15,123.00,123.31,123.72,120.80,119.51,120.39,118.76,118.25,119.32,0.02,0.02,0.07,0.03,0.02,0.02,0.02,0.03,0.02,0.03,0.03,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2015-11-01,122.6432,120.05,120.15,123.00,123.31,123.72,120.80,119.51,120.39,118.76,118.25,0.12,0.02,0.02,0.07,0.03,0.02,0.02,0.02,0.03,0.02,0.03,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2015-12-01,121.6350,122.64,120.05,120.15,123.00,123.31,123.72,120.80,119.51,120.39,118.76,0.23,0.12,0.02,0.02,0.07,0.03,0.02,0.02,0.02,0.03,0.02,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2016-01-01,118.2258,121.64,122.64,120.05,120.15,123.00,123.31,123.72,120.80,119.51,120.39,0.26,0.23,0.12,0.02,0.02,0.07,0.03,0.02,0.02,0.02,0.03,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2016-02-01,114.6155,118.23,121.64,122.64,120.05,120.15,123.00,123.31,123.72,120.80,119.51,0.31,0.26,0.23,0.12,0.02,0.02,0.07,0.03,0.02,0.02,0.02,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2016-03-01,112.9317,114.62,118.23,121.64,122.64,120.05,120.15,123.00,123.31,123.72,120.80,0.29,0.31,0.26,0.23,0.12,0.02,0.02,0.07,0.03,0.02,0.02,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2016-04-01,109.5519,112.93,114.62,118.23,121.64,122.64,120.05,120.15,123.00,123.31,123.72,0.23,0.29,0.31,0.26,0.23,0.12,0.02,0.02,0.07,0.03,0.02,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2016-05-01,108.8481,109.55,112.93,114.62,118.23,121.64,122.64,120.05,120.15,123.00,123.31,0.27,0.23,0.29,0.31,0.26,0.23,0.12,0.02,0.02,0.07,0.03,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2016-06-01,105.3509,108.85,109.55,112.93,114.62,118.23,121.64,122.64,120.05,120.15,123.00,0.27,0.27,0.23,0.29,0.31,0.26,0.23,0.12,0.02,0.02,0.07,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2016-07-01,104.1910,105.35,108.85,109.55,112.93,114.62,118.23,121.64,122.64,120.05,120.15,0.30,0.27,0.27,0.23,0.29,0.31,0.26,0.23,0.12,0.02,0.02,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2016-08-01,101.2383,104.19,105.35,108.85,109.55,112.93,114.62,118.23,121.64,122.64,120.05,0.30,0.3,0.27,0.27,0.23,0.29,0.31,0.26,0.23,0.12,0.02,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2016-09-01,101.7843,101.24,104.19,105.35,108.85,109.55,112.93,114.62,118.23,121.64,122.64,0.29,0.3,0.3,0.27,0.27,0.23,0.29,0.31,0.26,0.23,0.12,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2016-10-01,103.9075,101.78,101.24,104.19,105.35,108.85,109.55,112.93,114.62,118.23,121.64,0.33,0.29,0.3,0.3,0.27,0.27,0.23,0.29,0.31,0.26,0.23,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2016-11-01,108.4430,103.91,101.78,101.24,104.19,105.35,108.85,109.55,112.93,114.62,118.23,0.45,0.33,0.29,0.3,0.3,0.27,0.27,0.23,0.29,0.31,0.26,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2016-12-01,115.9981,108.44,103.91,101.78,101.24,104.19,105.35,108.85,109.55,112.93,114.62,0.51,0.45,0.33,0.29,0.3,0.3,0.27,0.27,0.23,0.29,0.31,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2017-01-01,114.8721,116.00,108.44,103.91,101.78,101.24,104.19,105.35,108.85,109.55,112.93,0.51,0.51,0.45,0.33,0.29,0.3,0.3,0.27,0.27,0.23,0.29,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2017-02-01,112.9116,114.87,116.00,108.44,103.91,101.78,101.24,104.19,105.35,108.85,109.55,0.52,0.51,0.51,0.45,0.33,0.29,0.3,0.3,0.27,0.27,0.23,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2017-03-01,112.9165,112.91,114.87,116.00,108.44,103.91,101.78,101.24,104.19,105.35,108.85,0.74,0.52,0.51,0.51,0.45,0.33,0.29,0.3,0.3,0.27,0.27,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2017-04-01,110.0910,112.92,112.91,114.87,116.00,108.44,103.91,101.78,101.24,104.19,105.35,0.80,0.74,0.52,0.51,0.51,0.45,0.33,0.29,0.3,0.3,0.27,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2017-05-01,112.2436,110.09,112.92,112.91,114.87,116.00,108.44,103.91,101.78,101.24,104.19,0.89,0.8,0.74,0.52,0.51,0.51,0.45,0.33,0.29,0.3,0.3,,,,,,,,,,,
2017-06-01,110.9141,112.24,110.09,112.92,112.91,114.87,116.00,108.44,103.91,101.78,101.24,0.98,0.89,0.8,0.74,0.52,0.51,0.51,0.45,0.33,0.29,0.3,,,,,,,,,,,
2017-07-01,112.4170,110.91,112.24,110.09,112.92,112.91,114.87,116.00,108.44,103.91,101.78,1.07,0.98,0.89,0.8,0.74,0.52,0.51,0.51,0.45,0.33,0.29,,,,,,,,,,,
2017-08-01,109.8270,112.42,110.91,112.24,110.09,112.92,112.91,114.87,116.00,108.44,103.91,1.01,1.07,0.98,0.89,0.8,0.74,0.52,0.51,0.51,0.45,0.33,,,,,,,,,,,
2017-09-01,110.7760,109.83,112.42,110.91,112.24,110.09,112.92,112.91,114.87,116.00,108.44,1.03,1.01,1.07,0.98,0.89,0.8,0.74,0.52,0.51,0.51,0.45,,,,,,,,,,,
2017-10-01,112.9148,110.78,109.83,112.42,110.91,112.24,110.09,112.92,112.91,114.87,116.00,1.07,1.03,1.01,1.07,0.98,0.89,0.8,0.74,0.52,0.51,0.51,,,,,,,,,,,
2017-11-01,112.8190,112.91,110.78,109.83,112.42,110.91,112.24,110.09,112.92,112.91,114.87,1.23,1.07,1.03,1.01,1.07,0.98,0.89,0.8,0.74,0.52,0.51,,,,,,,,,,,
2017-12-01,112.9405,112.82,112.91,110.78,109.83,112.42,110.91,112.24,110.09,112.92,112.91,1.32,1.23,1.07,1.03,1.01,1.07,0.98,0.89,0.8,0.74,0.52,,,,,,,,,,,
2018-01-01,110.8710,112.94,112.82,112.91,110.78,109.83,112.42,110.91,112.24,110.09,112.92,1.41,1.32,1.23,1.07,1.03,1.01,1.07,0.98,0.89,0.8,0.74,,,,,,,,,,,
2018-02-01,107.9700,110.87,112.94,112.82,112.91,110.78,109.83,112.42,110.91,112.24,110.09,1.57,1.41,1.32,1.23,1.07,1.03,1.01,1.07,0.98,0.89,0.8,,,,,,,,,,,
2018-03-01,106.0468,107.97,110.87,112.94,112.82,112.91,110.78,109.83,112.42,110.91,112.24,1.70,1.57,1.41,1.32,1.23,1.07,1.03,1.01,1.07,0.98,0.89,,,,,,,,,,,
2018-04-01,107.6562,106.05,107.97,110.87,112.94,112.82,112.91,110.78,109.83,112.42,110.91,1.76,1.7,1.57,1.41,1.32,1.23,1.07,1.03,1.01,1.07,0.98,,,,,,,,,,,
2018-05-01,109.6882,107.66,106.05,107.97,110.87,112.94,112.82,112.91,110.78,109.83,112.42,1.86,1.76,1.7,1.57,1.41,1.32,1.23,1.07,1.03,1.01,1.07,,,,,,,,,,,
2018-06-01,110.0638,109.69,107.66,106.05,107.97,110.87,112.94,112.82,112.91,110.78,109.83,1.90,1.86,1.76,1.7,1.57,1.41,1.32,1.23,1.07,1.03,1.01,,,,,,,,,,,
2018-07-01,111.5210,110.06,109.69,107.66,106.05,107.97,110.87,112.94,112.82,112.91,110.78,1.96,1.9,1.86,1.76,1.7,1.57,1.41,1.32,1.23,1.07,1.03,,,,,,,,,,,
2018-08-01,110.9965,111.52,110.06,109.69,107.66,106.05,107.97,110.87,112.94,112.82,112.91,2.03,1.96,1.9,1.86,1.76,1.7,1.57,1.41,1.32,1.23,1.07,,,,,,,,,,,
2018-09-01,112.0974,111.00,111.52,110.06,109.69,107.66,106.05,107.97,110.87,112.94,112.82,2.13,2.03,1.96,1.9,1.86,1.76,1.7,1.57,1.41,1.32,1.23,,,,,,,,,,,
2018-10-01,112.7218,112.10,111.00,111.52,110.06,109.69,107.66,106.05,107.97,110.87,112.94,2.25,2.13,2.03,1.96,1.9,1.86,1.76,1.7,1.57,1.41,1.32,,,,,,,,,,,
2018-11-01,113.3380,112.72,112.10,111.00,111.52,110.06,109.69,107.66,106.05,107.97,110.87,2.33,2.25,2.13,2.03,1.96,1.9,1.86,1.76,1.7,1.57,1.41,,,,,,,,,,,
2018-12-01,112.1994,113.34,112.72,112.10,111.00,111.52,110.06,109.69,107.66,106.05,107.97,2.37,2.33,2.25,2.13,2.03,1.96,1.9,1.86,1.76,1.7,1.57,,,,,,,,,,,
2019-01-01,108.9605,112.20,113.34,112.72,112.10,111.00,111.52,110.06,109.69,107.66,106.05,2.37,2.37,2.33,2.25,2.13,2.03,1.96,1.9,1.86,1.76,1.7,,,,,,,,,,,
2019-02-01,110.4400,108.96,112.20,113.34,112.72,112.10,111.00,111.52,110.06,109.69,107.66,2.39,2.37,2.37,2.33,2.25,2.13,2.03,1.96,1.9,1.86,1.76,,,,,,,,,,,
2019-03-01,111.1443,110.44,108.96,112.20,113.34,112.72,112.10,111.00,111.52,110.06,109.69,2.40,2.39,2.37,2.37,2.33,2.25,2.13,2.03,1.96,1.9,1.86,,,,,,,,,,,
2019-04-01,111.6414,111.14,110.44,108.96,112.20,113.34,112.72,112.10,111.00,111.52,110.06,2.38,2.4,2.39,2.37,2.37,2.33,2.25,2.13,2.03,1.96,1.9,,,,,,,,,,,
2019-05-01,109.9714,111.64,111.14,110.44,108.96,112.20,113.34,112.72,112.10,111.00,111.52,2.35,2.38,2.4,2.39,2.37,2.37,2.33,2.25,2.13,2.03,1.96,,,,,,,,,,,
2019-06-01,108.0685,109.97,111.64,111.14,110.44,108.96,112.20,113.34,112.72,112.10,111.00,2.17,2.35,2.38,2.4,2.39,2.37,2.37,2.33,2.25,2.13,2.03,,,,,,,,,,,
2019-07-01,108.2864,108.07,109.97,111.64,111.14,110.44,108.96,112.20,113.34,112.72,112.10,2.10,2.17,2.35,2.38,2.4,2.39,2.37,2.37,2.33,2.25,2.13,,,,,,,,,,,
2019-08-01,106.1886,108.29,108.07,109.97,111.64,111.14,110.44,108.96,112.20,113.34,112.72,1.95,2.1,2.17,2.35,2.38,2.4,2.39,2.37,2.37,2.33,2.25,,,,,,,,,,,
2019-09-01,107.5400,106.19,108.29,108.07,109.97,111.64,111.14,110.44,108.96,112.20,113.34,1.89,1.95,2.1,2.17,2.35,2.38,2.4,2.39,2.37,2.37,2.33,,,,,,,,,,,
2019-10-01,108.1368,107.54,106.19,108.29,108.07,109.97,111.64,111.14,110.44,108.96,112.20,1.65,1.89,1.95,2.1,2.17,2.35,2.38,2.4,2.39,2.37,2.37,,,,,,,,,,,
2019-11-01,108.8579,108.14,107.54,106.19,108.29,108.07,109.97,111.64,111.14,110.44,108.96,1.54,1.65,1.89,1.95,2.1,2.17,2.35,2.38,2.4,2.39,2.37,,,,,,,,,,,
2019-12-01,109.1010,108.86,108.14,107.54,106.19,108.29,108.07,109.97,111.64,111.14,110.44,1.54,1.54,1.65,1.89,1.95,2.1,2.17,2.35,2.38,2.4,2.39,,,,,,,,,,,
2020-01-01,109.2667,109.10,108.86,108.14,107.54,106.19,108.29,108.07,109.97,111.64,111.14,1.52,1.54,1.54,1.65,1.89,1.95,2.1,2.17,2.35,2.38,2.4,,,,,,,,,,,
2020-02-01,110.0295,109.27,109.10,108.86,108.14,107.54,106.19,108.29,108.07,109.97,111.64,1.52,1.52,1.54,1.54,1.65,1.89,1.95,2.1,2.17,2.35,2.38,,,,,,,,,,,
2020-03-01,107.6673,110.03,109.27,109.10,108.86,108.14,107.54,106.19,108.29,108.07,109.97,0.29,1.52,1.52,1.54,1.54,1.65,1.89,1.95,2.1,2.17,2.35,,,,,,,,,,,
2020-04-01,107.7386,107.67,110.03,109.27,109.10,108.86,108.14,107.54,106.19,108.29,108.07,0.14,0.29,1.52,1.52,1.54,1.54,1.65,1.89,1.95,2.1,2.17,,,,,,,,,,,
2020-05-01,107.2000,107.74,107.67,110.03,109.27,109.10,108.86,108.14,107.54,106.19,108.29,0.13,0.14,0.29,1.52,1.52,1.54,1.54,1.65,1.89,1.95,2.1,,,,,,,,,,,
2020-06-01,107.5782,107.20,107.74,107.67,110.03,109.27,109.10,108.86,108.14,107.54,106.19,0.16,0.13,0.14,0.29,1.52,1.52,1.54,1.54,1.65,1.89,1.95,,,,,,,,,,,
2020-07-01,106.6818,107.58,107.20,107.74,107.67,110.03,109.27,109.10,108.86,108.14,107.54,0.13,0.16,0.13,0.14,0.29,1.52,1.52,1.54,1.54,1.65,1.89,,,,,,,,,,,
2020-08-01,106.0129,106.68,107.58,107.20,107.74,107.67,110.03,109.27,109.10,108.86,108.14,0.10,0.13,0.16,0.13,0.14,0.29,1.52,1.52,1.54,1.54,1.65,,,,,,,,,,,
2020-09-01,105.5890,106.01,106.68,107.58,107.20,107.74,107.67,110.03,109.27,109.10,108.86,0.11,0.1,0.13,0.16,0.13,0.14,0.29,1.52,1.52,1.54,1.54,,,,,,,,,,,
2020-10-01,105.2095,105.59,106.01,106.68,107.58,107.20,107.74,107.67,110.03,109.27,109.10,0.10,0.11,0.1,0.13,0.16,0.13,0.14,0.29,1.52,1.52,1.54,,,,,,,,,,,
2020-11-01,104.4061,105.21,105.59,106.01,106.68,107.58,107.20,107.74,107.67,110.03,109.27,0.09,0.1,0.11,0.1,0.13,0.16,0.13,0.14,0.29,1.52,1.52,,,,,,,,,,,
2020-12-01,103.7952,104.41,105.21,105.59,106.01,106.68,107.58,107.20,107.74,107.67,110.03,0.09,0.09,0.1,0.11,0.1,0.13,0.16,0.13,0.14,0.29,1.52,,,,,,,,,,,
2021-01-01,103.7883,103.80,104.41,105.21,105.59,106.01,106.68,107.58,107.20,107.74,107.67,0.08,0.09,0.09,0.1,0.11,0.1,0.13,0.16,0.13,0.14,0.29,,,,,,,,,,,
2021-02-01,105.3774,103.79,103.80,104.41,105.21,105.59,106.01,106.68,107.58,107.20,107.74,0.04,0.08,0.09,0.09,0.1,0.11,0.1,0.13,0.16,0.13,0.14,,,,,,,,,,,
2021-03-01,108.6991,105.38,103.79,103.80,104.41,105.21,105.59,106.01,106.68,107.58,107.20,0.03,0.04,0.08,0.09,0.09,0.1,0.11,0.1,0.13,0.16,0.13,,,,,,,,,,,
2021-04-01,109.0445,108.70,105.38,103.79,103.80,104.41,105.21,105.59,106.01,106.68,107.58,0.02,0.03,0.04,0.08,0.09,0.09,0.1,0.11,0.1,0.13,0.16,,,,,,,,,,,
2021-05-01,109.1120,109.04,108.70,105.38,103.79,103.80,104.41,105.21,105.59,106.01,106.68,0.02,0.02,0.03,0.04,0.08,0.09,0.09,0.1,0.11,0.1,0.13,,,,,,,,,,,
2021-06-01,110.1073,109.11,109.04,108.70,105.38,103.79,103.80,104.41,105.21,105.59,106.01,0.04,0.02,0.02,0.03,0.04,0.08,0.09,0.09,0.1,0.11,0.1,,,,,,,,,,,
2021-07-01,110.2143,110.11,109.11,109.04,108.70,105.38,103.79,103.80,104.41,105.21,105.59,0.05,0.04,0.02,0.02,0.03,0.04,0.08,0.09,0.09,0.1,0.11,,,,,,,,,,,
2021-08-01,109.8527,110.21,110.11,109.11,109.04,108.70,105.38,103.79,103.80,104.41,105.21,0.05,0.05,0.04,0.02,0.02,0.03,0.04,0.08,0.09,0.09,0.1,,,,,,,,,,,
2021-09-01,110.1610,109.85,110.21,110.11,109.11,109.04,108.70,105.38,103.79,103.80,104.41,0.04,0.05,0.05,0.04,0.02,0.02,0.03,0.04,0.08,0.09,0.09,,,,,,,,,,,
2021-10-01,113.1215,110.16,109.85,110.21,110.11,109.11,109.04,108.70,105.38,103.79,103.80,0.05,0.04,0.05,0.05,0.04,0.02,0.02,0.03,0.04,0.08,0.09,,,,,,,,,,,
2021-11-01,113.9650,113.12,110.16,109.85,110.21,110.11,109.11,109.04,108.70,105.38,103.79,0.05,0.05,0.04,0.05,0.05,0.04,0.02,0.02,0.03,0.04,0.08,,,,,,,,,,,
2021-12-01,113.8329,113.97,113.12,110.16,109.85,110.21,110.11,109.11,109.04,108.70,105.38,0.06,0.05,0.05,0.04,0.05,0.05,0.04,0.02,0.02,0.03,0.04,,,,,,,,,,,
2022-01-01,114.8255,113.83,113.97,113.12,110.16,109.85,110.21,110.11,109.11,109.04,108.70,0.15,0.06,0.05,0.05,0.04,0.05,0.05,0.04,0.02,0.02,0.03,,,,,,,,,,,
2022-02-01,115.2763,114.83,113.83,113.97,113.12,110.16,109.85,110.21,110.11,109.11,109.04,0.33,0.15,0.06,0.05,0.05,0.04,0.05,0.05,0.04,0.02,0.02,,,,,,,,,,,
2022-03-01,118.5774,115.28,114.83,113.83,113.97,113.12,110.16,109.85,110.21,110.11,109.11,0.44,0.33,0.15,0.06,0.05,0.05,0.04,0.05,0.05,0.04,0.02,,,,,,,,,,,
2022-04-01,126.3743,118.58,115.28,114.83,113.83,113.97,113.12,110.16,109.85,110.21,110.11,0.76,0.44,0.33,0.15,0.06,0.05,0.05,0.04,0.05,0.05,0.04,,,,,,,,,,,
2022-05-01,128.8486,126.37,118.58,115.28,114.83,113.83,113.97,113.12,110.16,109.85,110.21,0.98,0.76,0.44,0.33,0.15,0.06,0.05,0.05,0.04,0.05,0.05,,,,,,,,,,,
2022-06-01,133.9619,128.85,126.37,118.58,115.28,114.83,113.83,113.97,113.12,110.16,109.85,1.49,0.98,0.76,0.44,0.33,0.15,0.06,0.05,0.05,0.04,0.05,,,,,,,,,,,
2022-07-01,136.7090,133.96,128.85,126.37,118.58,115.28,114.83,113.83,113.97,113.12,110.16,2.23,1.49,0.98,0.76,0.44,0.33,0.15,0.06,0.05,0.05,0.04,,,,,,,,,,,
2022-08-01,135.2835,136.71,133.96,128.85,126.37,118.58,115.28,114.83,113.83,113.97,113.12,2.63,2.23,1.49,0.98,0.76,0.44,0.33,0.15,0.06,0.05,0.05,,,,,,,,,,,
2022-09-01,143.2843,135.28,136.71,133.96,128.85,126.37,118.58,115.28,114.83,113.83,113.97,3.13,2.63,2.23,1.49,0.98,0.76,0.44,0.33,0.15,0.06,0.05,,,,,,,,,,,
2022-10-01,147.0515,143.28,135.28,136.71,133.96,128.85,126.37,118.58,115.28,114.83,113.83,3.72,3.13,2.63,2.23,1.49,0.98,0.76,0.44,0.33,0.15,0.06,,,,,,,,,,,
2022-11-01,142.4450,147.05,143.28,135.28,136.71,133.96,128.85,126.37,118.58,115.28,114.83,4.15,3.72,3.13,2.63,2.23,1.49,0.98,0.76,0.44,0.33,0.15,,,,,,,,,,,
2022-12-01,134.9148,142.45,147.05,143.28,135.28,136.71,133.96,128.85,126.37,118.58,115.28,4.25,4.15,3.72,3.13,2.63,2.23,1.49,0.98,0.76,0.44,0.33,,,,,,,,,,,
2023-01-01,130.4475,134.91,142.45,147.05,143.28,135.28,136.71,133.96,128.85,126.37,118.58,4.54,4.25,4.15,3.72,3.13,2.63,2.23,1.49,0.98,0.76,0.44,,,,,,,,,,,
2023-02-01,133.0463,130.45,134.91,142.45,147.05,143.28,135.28,136.71,133.96,128.85,126.37,4.65,4.54,4.25,4.15,3.72,3.13,2.63,2.23,1.49,0.98,0.76,,,,,,,,,,,
2023-03-01,133.6643,133.05,130.45,134.91,142.45,147.05,143.28,135.28,136.71,133.96,128.85,4.69,4.65,4.54,4.25,4.15,3.72,3.13,2.63,2.23,1.49,0.98,,,,,,,,,,,
2023-04-01,133.4745,133.66,133.05,130.45,134.91,142.45,147.05,143.28,135.28,136.71,133.96,4.92,4.69,4.65,4.54,4.25,4.15,3.72,3.13,2.63,2.23,1.49,,,,,,,,,,,
2023-05-01,137.0532,133.47,133.66,133.05,130.45,134.91,142.45,147.05,143.28,135.28,136.71,5.14,4.92,4.69,4.65,4.54,4.25,4.15,3.72,3.13,2.63,2.23,,,,,,,,,,,
2023-06-01,141.3581,137.05,133.47,133.66,133.05,130.45,134.91,142.45,147.05,143.28,135.28,5.16,5.14,4.92,4.69,4.65,4.54,4.25,4.15,3.72,3.13,2.63,,,,,,,,,,,
2023-07-01,140.9360,141.36,137.05,133.47,133.66,133.05,130.45,134.91,142.45,147.05,143.28,5.25,5.16,5.14,4.92,4.69,4.65,4.54,4.25,4.15,3.72,3.13,,,,,,,,,,,
2023-08-01,144.7804,140.94,141.36,137.05,133.47,133.66,133.05,130.45,134.91,142.45,147.05,5.30,5.25,5.16,5.14,4.92,4.69,4.65,4.54,4.25,4.15,3.72,,,,,,,,,,,
2023-09-01,147.8450,144.78,140.94,141.36,137.05,133.47,133.66,133.05,130.45,134.91,142.45,5.32,5.3,5.25,5.16,5.14,4.92,4.69,4.65,4.54,4.25,4.15,,,,,,,,,,,
